Time stamp(sec),adc1,adc2
0.005246700005955063,0.007907872088253498,0.0022240891121327877
0.0,0.0072288005612790585,0.0009970759274438024
0.0,0.008087295107543468,0.0010783059988170862
0.0,0.008130970411002636,0.0013551617739722133
0.0,0.008553029038012028,0.001509358175098896
0.0,0.008932007476687431,0.0021653352305293083
0.0,0.0075409249402582645,0.0013001594925299287
0.0,0.00715998001396656,0.0010607377626001835
0.0,0.006829707883298397,0.0007317544077523053
0.0,0.007613244000822306,0.0018376796506345272
0.0,0.006840577349066734,0.0005261982441879809
0.0,0.007613244000822306,0.0013126282719895244
0.0,0.009426269680261612,0.0028802489396184683
0.0,0.00914058368653059,0.002872754819691181
0.0,0.00814539659768343,0.0015765284188091755
0.0,0.007360344287008047,0.001314347144216299
0.0,0.008415495045483112,0.0013149210717529058
0.0,0.00709747476503253,0.0002628694346640259
0.0,0.00789642333984375,0.0010528564453125
0.0,0.007103676442056894,0.0
0.00535900000249967,0.007856402546167374,0.0013545522233471274
0.0,0.00851815938949585,0.0014196932315826416
0.0,0.007078935392200947,0.0007865483639761806
0.0,0.00792413018643856,0.0013206882867962122
0.0,0.0075911832973361015,0.0007591183530166745
0.0,0.007813970558345318,0.0011162814917042851
0.0,0.007559421006590128,0.001259903539903462
0.0,0.00715998001396656,0.0007955533219501376
0.0,0.008336290717124939,0.0025261486880481243
0.0,0.0065574245527386665,0.0
0.0,0.007309297565370798,0.0013052317081019282
0.0,0.008360730484127998,0.0013063640799373388
0.0,0.007889526896178722,0.001051936880685389
0.0,0.00786548387259245,0.0002621827879920602
0.0,0.007593383546918631,0.0010473632719367743
0.0,0.0070851044729352,0.001049645128659904
0.0,0.008375264704227448,0.0023555431980639696
0.0,0.007112998515367508,0.0005268887616693974
0.0,0.007100573740899563,0.0005259684403426945
0.0,0.007100573740899563,0.00026298422017134726
0.00542120001045987,0.00864450540393591,0.0023575923405587673
0.0,0.009180394932627678,0.0034098608884960413
0.0,0.008670906536281109,0.0018392831552773714
0.0,0.00866712536662817,0.0015758408699184656
0.0,0.007899876683950424,0.0010533168679103255
0.0,0.008159637451171875,0.00157928466796875
0.0,0.007619887590408325,0.0007882642094045877
0.0,0.007633209228515625,0.0010528564453125
0.0,0.00788264162838459,0.0018392831552773714
0.0,0.007903331890702248,0.000790333142504096
0.0,0.006837589666247368,0.0
0.0,0.008148952387273312,0.0015772166661918163
0.0,0.009168414399027824,0.0028815018013119698
0.0,0.00788264162838459,0.0013137736823409796
0.0,0.007872338406741619,0.002099290257319808
0.0,0.007357132621109486,0.0010510189458727837
0.0,0.007344315759837627,0.0005245939828455448
0.0,0.008397161029279232,0.001574467634782195
0.0,0.009662902913987637,0.002611595205962658
0.0,0.00814539659768343,0.0013137736823409796
0.0054792000009911135,0.008708903566002846,0.0021112493705004454
0.0,0.007720947265625,0.0010294596431776881
0.0,0.0073733218014240265,0.0011892454931512475
0.0,0.008639642037451267,0.0022869640961289406
0.0,0.009080245159566402,0.0026706603821367025
0.0,0.007134306710213423,0.0012300529051572084
0.0,0.006985314190387726,0.0009979020105674863
0.0,0.00861452892422676,0.0015662780497223139
0.0,0.007575268857181072,0.0012625448871403933
0.0,0.006840577349066734,0.0005261982441879809
0.0,0.008655800484120846,0.001311484957113862
0.0,0.009124755859375,0.00312848761677742
0.0,0.008095945231616497,0.002089276211336255
0.0,0.007613244000822306,0.0010501026408746839
0.0,0.007054366171360016,0.00026127282762899995
0.0,0.007580201141536236,0.0010455449810251594
0.0,0.00835348293185234,0.002088370732963085
0.0,0.008124129846692085,0.001310343504883349
0.0,0.00785864144563675,0.0015717281494289637
0.0,0.009389528073370457,0.0031298426911234856
0.006044100009603426,0.007779412902891636,0.0008047668961808085
0.0,0.00827623251825571,0.0011034976923838258
0.0,0.007450846489518881,0.0010277029359713197
0.0,0.0070702508091926575,0.0007575268973596394
0.0,0.007033742498606443,0.0009701713570393622
0.0,0.007380317430943251,0.0004920211504213512
0.0,0.00821811705827713,0.001540896948426962
0.0,0.007252817042171955,0.0010003885254263878
0.0,0.007791840936988592,0.0012567485682666302
0.0,0.009172404184937477,0.0028827558271586895
0.0,0.007886082865297794,0.0007886083330959082
0.0,0.008141844533383846,0.0013132008025422692
0.0,0.00862574577331543,0.0010455449810251594
0.0,0.00711611146107316,0.00026355969021096826
0.0,0.009928367100656033,0.0028740011621266603
0.0,0.008945370092988014,0.0010523964883759618
0.0,0.007075855042785406,0.0010482748039066792
0.0,0.007623213808983564,0.001314347144216299
0.0,0.009434472769498825,0.0028827558271586895
0.0,0.008921983651816845,0.0028865241911262274
0.0062584000115748495,0.00821710005402565,0.0018554741982370615
0.0,0.007757783867418766,0.0005746506503783166
0.0,0.00707649253308773,0.001464101835153997
0.0,0.007565073203295469,0.0005403623799793422
0.0,0.007128590252250433,0.0007920655771158636
0.0,0.007229698356240988,0.0014459396479651332
0.0,0.008246134966611862,0.0013300217688083649
0.0,0.008860212750732899,0.0026059451047331095
0.0,0.006916549988090992,0.0012350981123745441
0.0,0.008099457249045372,0.0015676369657739997
0.0,0.007609927095472813,0.001049645128659904
0.0,0.006840577349066734,0.00026309912209399045
0.0,0.007593383546918631,0.0015710449079051614
0.0,0.007875769399106503,0.0018376796506345272
0.0,0.00788264162838459,0.0015765284188091755
0.0,0.007831390015780926,0.0010441853664815426
0.0,0.006560281850397587,0.000262411282164976
0.0,0.007573626469820738,0.0010446381056681275
0.0,0.008152510970830917,0.0015779053792357445
0.0,0.007524680346250534,0.0012973586563020945
0.006320800006506033,0.008073517121374607,0.001261487021110952
0.0,0.007714126259088516,0.001064017415046692
0.0,0.008145174942910671,0.000763610121794045
0.0,0.007145982701331377,0.0017248924123123288
0.0,0.007626661565154791,0.000817142310552299
