Time stamp(sec),adc1,adc2
227.056999,0.007831390015780926,0.0018273243913426995
0.0,0.009038672782480717,0.002324230270460248
0.0,0.007626431994140148,0.0012710719602182508
0.0,0.007145982701331377,0.0012320659589022398
0.0,0.009443632327020168,0.0018887263722717762
0.0,0.007187787443399429,0.0015402401331812143
0.0,0.007454025559127331,0.0010281414724886417
0.0,0.006423143204301596,0.0
0.0,0.006945883855223656,0.0007717648986726999
0.0,0.0074635823257267475,0.0015441894065588713
0.0,0.008731748908758163,0.002568161580711603
0.0,0.007454025559127331,0.0015422122087329626
0.0,0.008992400951683521,0.0028261831030249596
0.0,0.006160960532724857,0.00025670669856481254
0.0,0.007476362399756908,0.0018046392360702157
0.0,0.00872802734375,0.0028237737715244293
0.0,0.008474932983517647,0.0028249777387827635
0.0,0.00797831267118454,0.0018015543464571238
0.0,0.007968096062541008,0.0015422122087329626
0.0,0.005924456752836704,0.0
227.063998,0.006180561613291502,0.0012361123226583004
0.0,0.007494466379284859,0.0008029785240069032
0.0,0.007235489320009947,0.0012059148866683245
0.0,0.0070027196779847145,0.0017506799194961786
0.0,0.006715471390634775,0.0007195147918537259
0.0,0.006750419735908508,0.0012054321123287082
0.0,0.007457208354026079,0.0015428706537932158
0.0,0.007964697666466236,0.0015415544621646404
0.0,0.007196990307420492,0.0010281414724886417
0.0,0.007964697666466236,0.0020554058719426394
0.0,0.007717648521065712,0.001029019826091826
0.0,0.0077044847421348095,0.0017977131064981222
0.0,0.00875789299607277,0.0020606806501746178
0.0,0.0069399550557136536,0.0007711061043664813
0.0,0.0067115649580955505,0.0010325484909117222
0.0,0.006954797077924013,0.0015455104876309633
0.0,0.007964697666466236,0.0015415544621646404
0.0,0.008988565765321255,0.0028249777387827635
0.0,0.0077044847421348095,0.001540896948426962
0.0,0.006428627762943506,0.0002571451186668128
227.070998,0.010661201551556587,0.0
0.0,0.00782121904194355,0.00156424380838871
0.0,0.006813150830566883,0.0009733072947710752
0.0,0.008634177967905998,0.0021585444919764996
0.0,0.00786548387259245,0.0018352795159444213
0.0,0.007131716702133417,0.000792413018643856
0.0,0.007971499115228653,0.0023143060971051455
0.0,0.007691365201026201,0.001281894277781248
0.0,0.007964697666466236,0.0017984801670536399
0.0,0.007450846489518881,0.0015415544621646404
0.0,0.007444494403898716,0.0010268267942592502
0.0,0.00720929866656661,0.0018023246666416526
0.0,0.007450846489518881,0.0017984801670536399
0.0,0.006936994846910238,0.0015415544621646404
0.0,0.007988554425537586,0.0015461717266589403
0.0,0.0094900568947196,0.002051904099062085
0.0,0.007460393942892551,0.0018007847247645259
0.0,0.007711061276495457,0.001799247576855123
0.0,0.006179398857057095,0.00025747495237737894
0.0,0.0071939206682145596,0.0017984801670536399
227.077997,0.007563376799225807,0.0011817775666713715
0.0,0.00690087303519249,0.0007962546078488231
0.0,0.00794576108455658,0.00219193403609097
0.0,0.00704225106164813,0.0012141813058406115
0.0,0.006951823830604553,0.0005149499047547579
0.0,0.007306130137294531,0.0013046660460531712
0.0,0.0074476683512330055,0.0017977131064981222
0.0,0.007711061276495457,0.0015422122087329626
0.0,0.006688628811389208,0.001029019826091826
0.0,0.007457208354026079,0.0020571609493345022
0.0,0.007438152562826872,0.002051904099062085
0.0,0.008709465153515339,0.0028177681379020214
0.0,0.007444494403898716,0.0017969468608498573
0.0,0.005924456752836704,0.0002575850812718272
0.0,0.007454025559127331,0.0015422122087329626
0.0,0.007212382275611162,0.0007727552438154817
0.0,0.007444494403898716,0.0015402401331812143
0.0,0.007450846489518881,0.0017984801670536399
0.0,0.0074635823257267475,0.0020589192863553762
0.0,0.007221648469567299,0.0018054121173918247
227.084996,0.007481166161596775,0.0012468610657379031
0.0,0.008610577322542667,0.0015195136656984687
0.0,0.00824249442666769,0.0018612084677442908
0.0,0.00676667271181941,0.0015615398297086358
0.0,0.008908784948289394,0.00152722024358809
0.0,0.007482769433408976,0.0012901326408609748
0.0,0.008225131779909134,0.001799247576855123
0.0,0.007694640196859837,0.0015389281325042248
0.0,0.006195290945470333,0.00025813712272793055
0.0,0.007707771845161915,0.0015415544621646404
0.0,0.00797831267118454,0.0015441894065588713
0.0,0.007717648521065712,0.0018007847247645259
0.0,0.007460393942892551,0.0007717648986726999
0.0,0.0072031388990581036,0.001286274753510952
0.0,0.00769791891798377,0.0017961810808628798
0.0,0.006447900552302599,0.00025791602092795074
0.0,0.009237502701580524,0.0028225702699273825
0.0,0.00797831267118454,0.0018015543464571238
0.0,0.007964697666466236,0.0017984801670536399
0.0,0.007200063206255436,0.0012857256224378943
227.091996,0.007356690242886543,0.0012683948734775186
0.0,0.008040505461394787,0.00187611801084131
0.0,0.008285246789455414,0.002330225659534335
0.0,0.007273961789906025,0.001254131319001317
0.0,0.007649926468729973,0.0015827433671802282
0.0,0.008201097138226032,0.0019135891925543547
0.0,0.007200063206255436,0.0010285804746672511
0.0,0.0051385145634412766,0.0005138514679856598
0.0,0.00720929866656661,0.0015448497142642736
0.0,0.006942918058484793,0.0005142902373336256
0.0,0.007215468212962151,0.0010307811899110675
0.0,0.0074731637723743916,0.0012884765164926648
0.0,0.008514875546097755,0.0025802652817219496
0.0,0.008225131779909134,0.002313318196684122
0.0,0.0069726905785501,0.0007747433846816421
0.0,0.006942918058484793,0.0012857256224378943
0.0,0.007482769433408976,0.0010321061126887798
0.0,0.0074349865317344666,0.001281894277781248
0.0,0.00750527810305357,0.0018116189166903496
0.0,0.008739202283322811,0.0028273891657590866
227.098028,0.006728870328515768,0.0002588026982266456
0.0,0.006442382466048002,0.0007730858633294702
0.0,0.00875789299607277,0.002575850812718272
0.0,0.0074476683512330055,0.0012840807903558016
0.0,0.009502197615802288,0.0028249777387827635
0.0,0.006945883855223656,0.001029019826091826
0.0,0.0074318223632872105,0.002050157869234681
0.0,0.007450846489518881,0.0015415544621646404
0.0,0.007694640196859837,0.001795416115783155
0.0,0.008225131779909134,0.001799247576855123
0.0,0.00897325947880745,0.0030765461269766092
0.0,0.007971499115228653,0.0015428706537932158
0.0,0.007961301133036613,0.0017977131064981222
0.0,0.006907525472342968,0.001023337128572166
0.0,0.007206217385828495,0.0007720947032794356
0.0,0.007974904030561447,0.0015435297973453999
0.0,0.006187334656715393,0.0
0.0,0.00720929866656661,0.0007724248571321368
0.0,0.007707771845161915,0.0017984801670536399
0.0,0.0077044847421348095,0.0017977131064981222
227.104997,0.008026542142033577,0.002918742597103119
0.0,0.006829707883298397,0.0007317544077523053
0.0,0.008645798079669476,0.0018912683008238673
0.0,0.007527923211455345,0.0017565154703333974
0.0,0.007596686482429504,0.0013097735354676843
0.0,0.007553971838206053,0.0015628907131031156
0.0,0.006155712530016899,0.0
0.0,0.007196990307420492,0.0012851768406108022
0.0,0.007190852425992489,0.001540896948426962
0.0,0.008980905637145042,0.002309375675395131
0.0,0.005400047637522221,0.0010285804746672511
0.0,0.007457208354026079,0.0012857256224378943
0.0,0.007166404277086258,0.0010237720562145114
0.0,0.007964697666466236,0.0015415544621646404
0.0,0.006174119189381599,0.0002572549565229565
0.0,0.007711061276495457,0.001799247576855123
0.0,0.007701200898736715,0.0017969468608498573
0.0,0.008742934092879295,0.0015428706537932158
0.0,0.007454025559127331,0.0010281414724886417
0.0,0.006631970405578613,0.0010203031124547124
227.111996,0.007283061742782593,0.0017579804407432675
0.0,0.009905163198709488,0.001698027946986258
0.0,0.007338143885135651,0.0012651971774175763
0.0,0.006489051505923271,0.000748736725654453
0.0,0.00913289561867714,0.0016116874758154154
0.0,0.0078107258304953575,0.0013466768432408571
0.0,0.006171482615172863,0.0002571451186668128
0.0,0.0074476683512330055,0.001540896948426962
0.0,0.007450846489518881,0.0007707772310823202
0.0,0.007701200898736715,0.0015402401331812143
0.0,0.007200063206255436,0.0010285804746672511
0.0,0.007968096062541008,0.0012851768406108022
0.0,0.007724248804152012,0.0020597996190190315
0.0,0.007968096062541008,0.001799247576855123
0.0,0.0077044847421348095,0.001540896948426962
0.0,0.007457208354026079,0.0012857256224378943
0.0,0.007707771845161915,0.0015415544621646404
0.0,0.0074635823257267475,0.0018015543464571238
0.0,0.007714353501796722,0.0012857256224378943
0.0,0.008478549309074879,0.0017984801670536399
227.118996,0.008834109641611576,0.0027764346450567245
0.0,0.008047090843319893,0.0015575014986097813
0.0,0.008393503725528717,0.0020983759313821793
0.0,0.007482769433408976,0.0015481591690331697
0.0,0.0074935778975486755,0.001248929649591446
0.0,0.007879205048084259,0.0015758408699184656
0.0,0.007711061276495457,0.0012851768406108022
0.0,0.00820761639624834,0.0012824400328099728
0.0,0.008713170886039734,0.0025626972783356905
0.0,0.008485788479447365,0.0023143060971051455
0.0,0.006942918058484793,0.0
0.0,0.007196990307420492,0.0010281414724886417
0.0,0.007457208354026079,0.0015428706537932158
0.0,0.0064341225661337376,0.0007720947032794356
0.0,0.007206217385828495,0.0007720947032794356
0.0,0.00643137376755476,0.0007717648986726999
0.0,0.0072031388990581036,0.002058039652183652
0.0,0.006423143204301596,0.0002569257339928299
0.0,0.007707771845161915,0.0015415544621646404
0.0,0.007707771845161915,0.0015415544621646404
227.125995,0.007931087166070938,0.0010574782500043511
0.0,0.008065632544457912,0.0016131263691931963
0.0,0.007508505135774612,0.0010356558486819267
0.0,0.006878305692225695,0.0010190082248300314
0.0,0.007794226054102182,0.0015588451642543077
0.0,0.00856256764382124,0.0011416756315156817
0.0,0.006682919338345528,0.00025703536812216043
0.0,0.008225131779909134,0.001799247576855123
