Time stamp(sec),quaternion_0,quaternion_1,quaternion_2,quaternion_3,roll_angular_rate,pitch_angular_rate,yaw_angular_rate,acc_X,acc_Y,acc_Z,mag_X,mag_Y,mag_Z,pressure,altitude
265.556997,-0.4906005859375,-0.773345947265625,-0.342681884765625,-0.209228515625,-0.1220703125,0.1220703125,-0.06103515625,-0.0093994140625,0.9007568359375,-0.430419921875,111.0,-14.0,-106.0,103165.0,-15.208001136779785,0,0
265.563996,-0.4906005859375,-0.773345947265625,-0.342681884765625,-0.209228515625,-0.3662109375,-0.244140625,-0.1220703125,-0.013427734375,0.90380859375,-0.4310302734375,111.0,-14.0,-106.0,103165.0,-15.208001136779785,0,0
265.570997,-0.4906005859375,-0.773345947265625,-0.342681884765625,-0.209228515625,-0.1220703125,0.0,-0.06103515625,-0.01318359375,0.901611328125,-0.4302978515625,111.0,-14.0,-106.0,103165.0,-15.208001136779785,0,0
265.577995,-0.4906005859375,-0.773345947265625,-0.342681884765625,-0.209228515625,0.18310546875,0.1220703125,0.0,-0.01123046875,0.904052734375,-0.431640625,111.0,-14.0,-106.0,103165.0,-15.208001136779785,0,0
265.584995,-0.4906005859375,-0.773345947265625,-0.342681884765625,-0.209228515625,0.0,0.18310546875,-0.1220703125,-0.01171875,0.903564453125,-0.4322509765625,111.0,-14.0,-106.0,103165.0,-15.208001136779785,0,0
265.591995,-0.4906005859375,-0.773345947265625,-0.342681884765625,-0.209228515625,-0.06103515625,0.42724609375,0.244140625,-0.01171875,0.9033203125,-0.4315185546875,111.0,-14.0,-106.0,103165.0,-15.208001136779785,0,0
265.598999,-0.4906005859375,-0.773345947265625,-0.342681884765625,-0.209228515625,0.67138671875,0.244140625,-0.1220703125,-0.013427734375,0.9033203125,-0.431640625,111.0,-14.0,-106.0,103165.0,-15.208001136779785,0,0
265.605998,-0.4906005859375,-0.773345947265625,-0.342681884765625,-0.209228515625,-0.30517578125,0.1220703125,-0.18310546875,-0.0130615234375,0.9007568359375,-0.4296875,111.0,-14.0,-106.0,103165.0,-15.208001136779785,0,0
265.612997,-0.4906005859375,-0.773345947265625,-0.342681884765625,-0.209228515625,0.3662109375,0.1220703125,0.1220703125,-0.0111083984375,0.9019775390625,-0.4300537109375,111.0,-14.0,-106.0,103165.0,-15.208001136779785,0,0
265.619997,-0.4906005859375,-0.773345947265625,-0.342681884765625,-0.209228515625,-0.3662109375,0.1220703125,0.18310546875,-0.0103759765625,0.9039306640625,-0.43115234375,111.0,-14.0,-106.0,103165.0,-15.208001136779785,0,0
265.626996,-0.4906005859375,-0.7733154296875,-0.3426513671875,-0.209228515625,0.06103515625,0.244140625,-0.06103515625,-0.012451171875,0.905517578125,-0.431884765625,111.0,-14.0,-106.0,103165.0,-15.208001136779785,0,0
265.634001,-0.4906005859375,-0.773345947265625,-0.3426513671875,-0.209259033203125,0.1220703125,-0.06103515625,0.06103515625,-0.0125732421875,0.902587890625,-0.431640625,111.0,-14.0,-106.0,103165.0,-15.208001136779785,0,0
