0.03928709030151367,0.005002404097467661,0.0022232907358556986
0.0,0.0070732166059315205,0.0012630743440240622
0.0,0.008466781117022038,0.0019118536729365587
0.0,0.0074138641357421875,0.001140594482421875
0.0,0.005984933115541935,0.0004987444262951612
0.0,0.005666179116815329,0.0005396361229941249
0.0,0.006339304149150848,0.001584826037287712
0.0,0.008292868733406067,0.0005719219916500151
0.0,0.0075523993000388145,0.0008391554583795369
0.0,0.006840577349066734,0.0007892973953858018
0.0,0.007889526896178722,0.001051936880685389
0.0,0.0067608291283249855,0.0005200637970119715
0.0,0.006743359379470348,0.0007780799642205238
0.0,0.0074731637723743916,0.0007730858633294702
0.0,0.007265208754688501,0.0007784152403473854
0.0,0.007268340326845646,0.0015575014986097813
0.0,0.00709747476503253,0.0010514777386561036
0.0,0.007357132621109486,0.0010510189458727837
0.0,0.00629787053912878,0.000262411282164976
0.0,0.00862574577331543,0.0031366348266601562
0.03928709030151367,0.00833076797425747,0.002956078853458166
0.0,0.007246475666761398,0.0020704215858131647
0.0,0.007527923211455345,0.0008065631845965981
0.0,0.0078422911465168,0.0018929668003693223
0.0,0.007306130137294531,0.0015655993483960629
0.0,0.006862282287329435,0.002195930341258645
0.0,0.006688515190035105,0.0008026218274608254
0.0,0.005991184618324041,0.00023964738647919148
0.0,0.006072018761187792,0.0008280025795102119
0.0,0.007100573740899563,0.001051936880685389
0.0,0.007373217958956957,0.0013166461139917374
0.0,0.007363558281213045,0.0013149210717529058
0.0,0.00943857990205288,0.00235964497551322
0.0,0.007048251107335091,0.0007831390248611569
0.0,0.00706356018781662,0.001046453369781375
0.0,0.00654317531734705,0.0007851810660213232
0.0,0.007075855042785406,0.0007862061029300094
0.0,0.008921983651816845,0.0023617015685886145
0.0,0.007106781005859375,0.000789642333984375
0.0,0.007337923627346754,0.0010482748039066792
0.03928709030151367,0.008513110689818859,0.0021969317458570004
0.0,0.007482769433408976,0.0012901326408609748
0.0,0.007846695370972157,0.0014011956518515944
0.0,0.008206264115869999,0.002117745578289032
0.0,0.007192283868789673,0.0014384567039087415
0.0,0.006728869862854481,0.0012015840038657188
0.0,0.0064209746196866035,0.0005350811989046633
0.0,0.007137221749871969,0.0012305554701015353
0.0,0.005832773633301258,0.0004860644694417715
0.0,0.00866712536662817,0.0028890417888760567
0.0,0.007360344287008047,0.0015772166661918163
0.0,0.008364359848201275,0.002352476119995117
0.0,0.007094377651810646,0.0010510189458727837
0.0,0.007344315759837627,0.0010491879656910896
0.0,0.007872338406741619,0.0007872338173910975
0.0,0.007373217958956957,0.0015799752436578274
0.0,0.009413990192115307,0.0026149973273277283
0.0,0.006831623148173094,0.0007882642094045877
0.0,0.007106781005859375,0.000789642333984375
0.0,0.006852551829069853,0.0007906790706329048
0.03928709030151367,0.007392612285912037,0.0010560874361544847
0.0,0.008894355036318302,0.002008402720093727
0.0,0.0066263568587601185,0.0010194395435974002
0.0,0.00745886005461216,0.0013812703546136618
0.0,0.006311197765171528,0.0002427383733447641
0.0,0.007322759833186865,0.0012625448871403933
0.0,0.006563141476362944,0.0007875770097598433
0.0,0.00724936043843627,0.0008054844802245498
0.0,0.007434986066073179,0.00028596099582500756
0.0,0.006831623148173094,0.0010510189458727837
0.0,0.007366775535047054,0.0007892973953858018
0.0,0.00678132614120841,0.0002608202339615673
0.0,0.007353924214839935,0.0015758408699184656
0.0,0.006045997142791748,0.0
0.0,0.007623213808983564,0.0007886083330959082
0.0,0.006032831035554409,0.0
0.0,0.005778083577752113,0.0
