Time stamp(sec),adc1,adc2
0.06340179999824613,0.0062759933061897755,0.0018304979894310236
0.0,0.0072371456772089005,0.0010338779538869858
0.0,0.00720197195187211,0.0012417193502187729
0.0,0.00729827955365181,0.0015099889133125544
0.0,0.007399100344628096,0.0007927607512101531
0.0,0.009000418707728386,0.00264718197286129
0.0,0.007190112490206957,0.0009917396819218993
0.0,0.007657608482986689,0.001729137497022748
0.0,0.007030911277979612,0.0012122259940952063
0.0,0.007609927095472813,0.0013120564399287105
0.0,0.008138295263051987,0.0015751540195196867
0.0,0.007347515784204006,0.0013120564399287105
0.0,0.007872338406741619,0.001049645128659904
0.0,0.00840082112699747,0.0015751540195196867
0.0,0.00786548387259245,0.0018352795159444213
0.0,0.009450923651456833,0.0026252565439790487
0.0,0.00762654235586524,0.0013149210717529058
0.0,0.00684356689453125,0.000263214111328125
0.0,0.009446806274354458,0.002624112879857421
0.0,0.007069702260196209,0.00026184081798419356
0.06375580000167247,0.006233312655240297,0.0011987139005213976
0.0,0.006651691161096096,0.0002558342821430415
0.0,0.007482769433408976,0.0010321061126887798
0.0,0.009024218656122684,0.0013270910130813718
0.0,0.008618731983006,0.000808006152510643
0.0,0.007242405787110329,0.0011142162838950753
0.0,0.008864281699061394,0.0021489167120307684
0.0,0.007579882629215717,0.002445123391225934
0.0,0.008984621614217758,0.0015855215024203062
0.0,0.008148952387273312,0.0010514777386561036
0.0,0.007879205048084259,0.0007879204349592328
0.0,0.008426534943282604,0.0015799752436578274
0.0,0.008371626958251,0.0013080667704343796
0.0,0.006796042434871197,0.0
0.0,0.009152490645647049,0.002876496873795986
0.0,0.007623213808983564,0.0010514777386561036
0.0,0.00814539659768343,0.0015765284188091755
0.0,0.00786891020834446,0.0010491879656910896
0.0,0.006306113675236702,0.0
0.0,0.008378906175494194,0.0007855224539525807
0.06382850000227336,0.008134860545396805,0.001525286352261901
0.0,0.007113964296877384,0.0014718547463417053
0.0,0.009171074256300926,0.0022232907358556986
0.0,0.0071871536783874035,0.000743498676456511
0.0,0.008651181124150753,0.0016744222957640886
0.0,0.007137977983802557,0.0005287391250021756
0.0,0.007907872088253498,0.0017298470484092832
0.0,0.0071939206682145596,0.0010277029359713197
