Time stamp(sec),adc1,adc2
2486.440996,0.00898729544132948,0.001965970965102315
0.0,0.0067100124433636665,0.0009585731895640492
0.0,0.007011963054537773,0.0015025634784251451
0.0,0.004675219301134348,0.001038937596604228
0.0,0.008449790067970753,0.0010902954963967204
0.0,0.008284476585686207,0.00187068828381598
0.0,0.008097256533801556,0.002089614514261484
0.0,0.007086325902491808,0.0005249130190350115
0.0,0.008638431318104267,0.0018323945114389062
0.0,0.007873695343732834,0.0007873695576563478
0.0,0.007574852555990219,0.0013060090132057667
0.0,0.007839461788535118,0.0015678924974054098
0.0,0.00731683149933815,0.0010452616261318326
0.0,0.008121965453028679,0.0020959910470992327
0.0,0.008380310609936714,0.00235696230083704
0.0,0.0073552061803638935,0.0007880578050389886
0.0,0.007607916835695505,0.0010493678273633122
0.0,0.0076112388633191586,0.0013122825184836984
0.0,0.00731683149933815,0.0015678924974054098
0.0,0.00708942161872983,0.0010502847144380212
2486.447995,0.00624247407540679,0.0007490968564525247
0.0,0.007068019825965166,0.001706073759123683
0.0,0.007712272927165031,0.00186158309224993
0.0,0.008247802965342999,0.001330290804617107
0.0,0.008065588772296906,0.0022249899338930845
0.0,0.007179484702646732,0.001794871175661683
0.0,0.00840227771550417,0.0018379982793703675
0.0,0.007870258763432503,0.0013117097551003098
0.0,0.0070925201289355755,0.0007880578050389886
0.0,0.00788402371108532,0.0013140039518475533
0.0,0.00735199311748147,0.0010502847144380212
0.0,0.0073327720165252686,0.0010475388262420893
0.0,0.00707088690251112,0.0005237694131210446
0.0,0.00759465666487813,0.0013094234745949507
0.0,0.008118425495922565,0.0013094234745949507
0.0,0.00756827462464571,0.001043899916112423
0.0,0.007819064892828465,0.0007819064194336534
0.0,0.00735199311748147,0.0007877135649323463
0.0,0.007588043808937073,0.001569940010085702
0.0,0.007329578045755625,0.0018323945114389062
2486.45502,0.008104851469397545,0.0005065532168373466
0.0,0.00821821391582489,0.000821821391582489
0.0,0.007688459008932114,0.001060477108694613
0.0,0.008099320344626904,0.0016757214907556772
0.0,0.00811100471764803,0.0008111004717648029
0.0,0.007152128033339977,0.0012331255711615086
0.0,0.0073584215715527534,0.0010512031149119139
0.0,0.007584741804748774,0.0010461712954565883
0.0,0.007361640688031912,0.0010516629554331303
0.0,0.007588043808937073,0.0010466267121955752
0.0,0.00863467063754797,0.0013082834193482995
0.0,0.00838396418839693,0.001833992195315659
0.0,0.007310474291443825,0.0010443534702062607
0.0,0.00760128116235137,0.0007863393984735012
0.0,0.009177962318062782,0.0013111374573782086
0.0,0.007591348607093096,0.0010470825945958495
0.0,0.008132600225508213,0.0015740517992526293
0.0,0.007604597136378288,0.0007866824744269252
0.0,0.0076112388633191586,0.0007873695576563478
0.0,0.008394942618906498,0.0010493678273633122
2486.461053,0.008111356757581234,0.001569940010085702
0.0,0.007863393984735012,0.0013105657417327166
0.0,0.007597967516630888,0.0010479955235496163
0.0,0.008125507272779942,0.0013105657417327166
0.0,0.007307299412786961,0.0013048748951405287
0.0,0.007859966717660427,0.00130999437533319
0.0,0.007856541313230991,0.0010475388262420893
0.0,0.0075584291480481625,0.0010425419313833117
0.0,0.0076112388633191586,0.002099652076140046
0.0,0.0073680873028934,0.0010525839170441031
0.0,0.0076112388633191586,0.001049826038070023
0.0,0.00788402371108532,0.0013140039518475533
0.0,0.0076212226413190365,0.0010512031149119139
0.0,0.008380310609936714,0.0020950776524841785
0.0,0.0076112388633191586,0.001049826038070023
0.0,0.007839461788535118,0.0010452616261318326
0.0,0.007614564150571823,0.001312855863943696
0.0,0.007588043808937073,0.0010466267121955752
0.0,0.007846284657716751,0.0013077141484245658
0.0,0.007614564150571823,0.0007877135649323463
2486.467996,0.007649414706975222,0.0005463867564685643
0.0,0.007957087829709053,0.0010609450982883573
0.0,0.007009042426943779,0.0012516147689893842
0.0,0.007464555557817221,0.0005147969350218773
0.0,0.009027691558003426,0.0016413984121754766
